sale_id,auction_date,region,region_label,lat,lon,pdf_source,text_condition_score,text_crop_change,text_has_rain,text_has_mist,text_has_bright,text_has_thunder,text_keywords,text_raw_summary,temperature_2m_max_mean,temperature_2m_max_max,temperature_2m_max_min,temperature_2m_min_mean,temperature_2m_min_max,temperature_2m_min_min,temperature_2m_mean_mean,temperature_2m_mean_max,temperature_2m_mean_min,precipitation_sum_total,precipitation_sum_max_day,rain_sum_total,rain_sum_max_day,windspeed_10m_max_mean,windspeed_10m_max_max,windspeed_10m_max_min,sunshine_duration_total,sunshine_duration_max_day,et0_fao_evapotranspiration_total,et0_fao_evapotranspiration_max_day,relative_humidity_2m_max_mean,relative_humidity_2m_max_max,relative_humidity_2m_max_min,relative_humidity_2m_min_mean,relative_humidity_2m_min_max,relative_humidity_2m_min_min,fetch_start,fetch_end,precipitation_sum_total_lag1,sunshine_duration_total_lag1,temperature_2m_mean_mean_lag1,precipitation_sum_total_lag2,sunshine_duration_total_lag2,temperature_2m_mean_mean_lag2,precipitation_sum_total_lag3,sunshine_duration_total_lag3,temperature_2m_mean_mean_lag3
SALE_2024_40,2024-10-08,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 8 & 9 October 2024.pdf,0,decrease,0,0,0,0,,"Low Grown
in the week ahead. regions showed a decline.",29.81,30.6,28.1,23.37,23.9,21.9,26.19,26.9,24.5,68.1,50.0,68.1,50.0,15.1,16.8,11.9,241203.7,40438.1,28.17,4.78,96.71,100,95,69.57,74,65,2024-10-01,2024-10-07,76.9,228654.88,25.7,57.8,241646.5,25.69,59.7,254462.12,25.91
SALE_2024_41,2024-10-15,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 15 & 16 October 2024.pdf,-2,unknown,1,0,0,0,showers|rain,"Low Growns
Rain was reported in the Low Grown Region throughout the
week. The Department of Meteorology expects showers in the
Low Grown Region in the week ahead.",27.49,29.2,24.4,22.83,23.2,22.5,24.69,25.7,23.4,162.2,52.7,162.2,52.7,15.91,18.6,12.6,103439.84,36399.23,16.13,3.53,98.57,100,98,80.0,92,70,2024-10-08,2024-10-14,68.1,241203.7,26.19,76.9,228654.88,25.7,57.8,241646.5,25.69
SALE_2024_42,2024-10-22,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 22 & 23 October 2024.pdf,-1,unknown,1,0,0,0,showers,"Low Grown
Meteorology expects showers in the",29.21,30.2,28.4,23.04,23.4,22.7,25.74,26.3,25.3,32.9,8.0,32.9,8.0,14.7,18.3,8.5,243005.71,40288.59,24.92,4.55,97.57,98,96,72.57,79,67,2024-10-15,2024-10-21,162.2,103439.84,24.69,68.1,241203.7,26.19,76.9,228654.88,25.7
SALE_2024_43,2024-10-29,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 29 & 30 October 2024.pdf,-2,unknown,1,0,0,0,showers|rain,"Low Growns
Rain was reported in the Low Grown Region throughout the
week. The Department of Meteorology expects showers and
windy conditions in the Low Grown Region in the week ahead.",28.23,29.5,26.4,22.79,23.0,22.4,25.23,26.1,24.4,66.4,40.0,66.4,40.0,14.99,17.5,10.3,181622.7,39600.0,21.32,4.18,97.29,98,94,76.71,86,70,2024-10-22,2024-10-28,32.9,243005.71,25.74,162.2,103439.84,24.69,68.1,241203.7,26.19
SALE_2024_44,2024-11-05,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 5 & 6 November 2024.pdf,-2,unknown,1,0,0,0,showers|rain,"Low Growns
The Low Grown Region reported rain throughout the week.
According to the Department of Meteorology, showers are
expected in the Low Grown Region in the week ahead.",28.76,29.9,26.9,22.86,23.4,22.1,25.36,26.5,24.3,70.8,19.5,70.8,19.5,12.06,17.3,8.5,207398.4,39965.56,22.73,4.22,97.71,99,96,76.43,82,71,2024-10-29,2024-11-04,66.4,181622.7,25.23,32.9,243005.71,25.74,162.2,103439.84,24.69
SALE_2024_45,2024-11-11,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 11 & 12 November 2024.pdf,-2,unknown,1,0,0,0,showers|rain,"Low Growns
Showers were reported in the Low Grown Region throughout
the week. Rain is expected in the Low Grown Region in the
week ahead, according the Department of Meteorology.",29.24,30.6,26.9,22.11,22.8,21.1,25.04,26.1,24.3,74.9,28.9,74.9,28.9,12.31,16.9,7.1,179072.58,40623.92,22.62,4.49,98.0,99,96,70.43,83,59,2024-11-04,2024-11-10,65.4,227729.29,25.46,69.4,176640.67,25.3,77.6,220012.96,25.44
SALE_2024_46,2024-11-19,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 19 & 20 November 2024.pdf,-4,unknown,1,1,0,0,showers|rain|misty|mist,"Low Growns
The Low Grown Region reported rain throughout the week.
The Department of Meteorology expects showers and misty
conditions in the Low Grown Region in the week ahead.",31.1,32.2,30.4,22.5,23.0,21.5,25.21,25.7,24.8,104.5,27.9,104.5,27.9,10.49,12.9,8.9,227803.74,40242.36,23.32,4.15,99.43,100,99,63.71,70,55,2024-11-12,2024-11-18,65.4,211120.82,25.33,70.8,207398.4,25.36,66.4,181622.7,25.23
SALE_2024_47,2024-11-26,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 26 & 27 November 2024.pdf,0,decrease,0,0,0,0,,"Low Grown
Region showed a decrease.",29.01,30.6,25.3,22.31,22.9,21.8,24.4,25.0,23.7,144.5,41.4,144.5,41.4,11.27,17.8,7.7,133495.4,30928.74,16.81,3.11,100.0,100,100,72.71,92,66,2024-11-19,2024-11-25,104.5,227803.74,25.21,65.4,211120.82,25.33,70.8,207398.4,25.36
SALE_2024_48,2024-12-03,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 3 & 4 December 2024.pdf,-2,unknown,1,0,0,0,showers|rain,"Low Growns
The Low Grown Region reported rain throughout the week.
The Department of Meteorology expects showers in the
Low Grown Region in the week ahead.",28.74,30.3,26.0,23.03,24.0,22.6,25.17,26.5,23.9,57.1,15.1,57.1,15.1,22.31,27.0,19.3,206009.51,39600.0,23.09,4.44,97.43,100,89,67.29,85,56,2024-11-26,2024-12-02,144.5,133495.4,24.4,104.5,227803.74,25.21,65.4,211120.82,25.33
SALE_2024_49,2024-12-10,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 10 & 11 December 2024.pdf,0,unknown,1,0,1,0,bright|rain,"Low Growns
Bright weather was reported in the Low Grown Region
throughout the week. According to the Department of
Meteorology, rain is expected in the Low Grown Region in the
week ahead.",30.31,30.8,29.7,22.53,22.8,22.0,25.57,26.2,25.1,36.9,15.6,36.9,15.6,10.34,15.1,7.5,237478.31,39017.14,24.05,4.29,97.57,100,91,62.86,66,56,2024-12-03,2024-12-09,57.1,206009.51,25.17,144.5,133495.4,24.4,104.5,227803.74,25.21
SALE_2024_50,2024-12-16,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 16 & 17 December 2024.pdf,0,decrease,0,0,0,0,,"Low Grown
to the Department of Meteorology. Region showed a decrease.",30.2,31.1,29.3,22.44,22.8,22.2,25.43,26.1,24.7,48.9,16.0,48.9,16.0,12.51,17.9,7.5,256192.03,39600.0,25.12,4.66,98.86,100,95,64.43,73,51,2024-12-09,2024-12-15,35.1,240023.98,25.73,79.4,166409.51,24.77,150.0,165895.4,24.57
SALE_2025_15,2025-04-22,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 22 & 23 April 2025.pdf,-2,unknown,1,0,1,0,bright|showers|heavy,"Low Growns
The Low Grown Region reported bright mornings and
occasional evening showers throughout the week. According
to the Department of Meteorology, fairly heavy showers are
expected in the Low Grown Region in the week ahead.",31.21,31.8,30.6,23.4,24.0,22.8,26.61,27.0,26.2,27.8,8.5,27.8,8.5,13.49,15.9,10.3,281185.03,42213.86,30.29,4.7,98.14,100,95,65.43,68,64,2025-04-15,2025-04-21,78.2,198472.84,25.26,91.9,201879.61,25.41,66.1,265016.18,25.84
SALE_2025_16,2025-04-28,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 28 & 29 April 2025.pdf,-2,decrease,1,0,1,0,bright|showers|heavy,"Low Grown Region showed a decrease.
Uva/Udapussellawa Regions
Bright mornings and evening showers were reported throughout the
week in both regions. Heavy showers are expected in the Uda
Pussellawa and",31.24,31.4,31.0,23.2,23.8,22.6,26.29,26.5,25.9,32.6,9.2,32.6,9.2,12.86,16.1,10.5,273007.31,41261.91,29.75,4.64,99.29,100,97,64.29,68,62,2025-04-21,2025-04-27,28.5,279388.54,26.54,85.7,185558.92,25.17,98.9,205190.44,25.41
SALE_2025_17,2025-05-05,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 5 & 7 May 2025.pdf,0,unknown,0,0,0,0,,"Low Grown
the Nuwara Eliya and",30.2,31.1,28.4,23.16,23.9,22.7,25.73,26.4,24.5,78.7,22.2,78.7,22.2,10.13,12.4,7.3,213096.18,40973.24,23.6,4.02,99.57,100,98,70.86,79,65,2025-04-28,2025-05-04,32.6,273007.31,26.29,28.5,279388.54,26.54,85.7,185558.92,25.17
SALE_2025_18,2025-05-14,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 14 & 15 May 2025.pdf,0,decrease,0,0,0,0,,"Low Grown
regions reported a decrease.",30.61,31.6,29.0,23.6,24.1,22.5,26.5,27.2,24.9,39.5,22.9,39.5,22.9,15.91,19.0,11.7,253540.28,41698.6,28.06,4.84,98.57,100,96,66.57,77,60,2025-05-07,2025-05-13,62.6,225927.15,26.01,51.6,260528.08,26.1,22.2,285151.65,26.61
SALE_2025_20,2025-05-27,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 27 & 28 May 2025.pdf,0,decrease,0,0,0,0,,"Low Grown regions
reported a decrease.",29.61,30.6,27.5,24.01,24.8,23.5,26.24,26.8,25.5,62.3,13.8,62.3,13.8,18.69,22.8,14.8,192808.06,41702.77,21.34,3.55,99.57,100,99,74.29,86,67,2025-05-20,2025-05-26,86.5,225666.41,26.03,40.7,252328.82,26.49,77.3,221969.72,25.89
SALE_2025_21,2025-06-03,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 3 & 4 June 2025.pdf,0,decrease,0,0,0,0,,"Low Grown regions, whilst the Western
ahead. Region reported a decrease.",29.26,30.7,27.2,23.76,24.9,23.1,26.1,27.0,25.2,80.1,18.5,80.1,18.5,21.93,27.0,18.0,219349.63,41679.6,22.78,4.17,99.0,100,97,74.71,86,67,2025-05-27,2025-06-02,62.3,192808.06,26.24,86.5,225666.41,26.03,40.7,252328.82,26.49
SALE_2025_22,2025-06-09,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 9 & 11 June 2025.pdf,0,unknown,1,0,1,0,bright|rain,"Low Growns
Bright weather was reported throughout the week in the Low
Grown Region. The Department of Meteorology expects rain in
the Low Grown Region in the week ahead.",30.53,31.2,29.9,23.64,24.4,23.1,26.56,27.0,26.1,19.1,4.2,19.1,4.2,19.07,20.2,17.5,293692.42,42413.08,30.14,4.63,98.14,100,95,65.29,71,60,2025-06-02,2025-06-08,82.4,205477.35,26.09,106.0,194913.49,26.0,39.8,237191.78,26.3
SALE_2025_23,2025-06-17,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 17 & 18 June 2025.pdf,-2,unknown,1,0,0,0,showers|rain,"Low Growns
The Low Grown Region reported showers throughout the
week. Rain is expected to continue in the Low Grown Region in
the week ahead according to the Department of Meteorology.",27.91,29.6,26.4,22.9,23.4,22.5,24.74,25.3,24.2,159.4,36.5,159.4,36.5,18.84,20.7,16.5,150832.89,37508.95,17.77,3.47,99.57,100,99,78.86,89,62,2025-06-10,2025-06-16,23.4,292657.0,26.59,80.1,219349.63,26.1,62.3,192808.06,26.24
SALE_2025_24,2025-06-24,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 24 & 25 June 2025.pdf,0,unknown,1,0,1,0,bright|showers,"Low Growns
Bright mornings and evening showers were reported throughout
the week in the Low Grown Region. The Department of
Meteorology expects fairly strong winds in the Low Grown Region
in the week ahead.",29.37,29.9,28.7,23.46,24.1,23.1,25.7,26.4,25.1,46.4,9.3,46.4,9.3,18.44,20.6,15.5,217513.61,39326.11,23.06,4.01,99.14,100,97,70.57,76,63,2025-06-17,2025-06-23,159.4,150832.89,24.74,23.4,292657.0,26.59,80.1,219349.63,26.1
SALE_2025_25,2025-07-01,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 1 & 2 July 2025.pdf,0,decrease,0,0,0,0,,"Low Grown
regions reported a decrease.",29.44,30.6,28.8,23.23,24.0,22.8,25.86,26.9,25.1,40.9,17.0,40.9,17.0,18.59,23.1,14.5,269040.44,42797.45,25.51,4.62,99.29,100,98,70.86,75,64,2025-06-24,2025-06-30,46.4,217513.61,25.7,159.4,150832.89,24.74,23.4,292657.0,26.59
SALE_2025_26,2025-07-07,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 7 & 8 July 2025.pdf,0,unknown,1,0,1,0,bright|showers,"Low Growns
Bright weather and occasional evening showers were reported
throughout the week in the Low Grown Region. The Department
of Meteorology expects fairly strong winds in the Low Grown
Region in the week ahead.",29.8,30.6,28.5,23.53,24.4,23.0,26.24,26.9,25.6,25.5,6.6,25.5,6.6,19.96,21.6,18.1,294515.37,42816.43,28.0,4.62,98.43,100,97,67.86,74,64,2025-06-30,2025-07-06,47.6,243958.81,25.6,61.7,218011.96,25.69,145.4,173262.9,24.99
SALE_2025_27,2025-07-15,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 15 & 16 July 2025.pdf,-2,unknown,1,0,1,0,bright|showers|heavy,"Low Growns
The Low Grown Region reported bright mornings and
occasional evening showers throughout the week. According
to the Department of Meteorology, fairly heavy showers are
expected in the Low Grown Region in the week ahead.",29.53,30.5,28.0,23.39,24.0,22.7,26.23,26.7,25.4,41.3,8.9,41.3,8.9,22.91,27.6,21.3,285265.02,42874.11,27.19,4.51,98.57,100,97,69.29,79,63,2025-07-08,2025-07-14,25.7,292100.72,26.26,40.9,269040.44,25.86,46.4,217513.61,25.7
SALE_2025_28,2025-07-22,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 22 & 23 July 2025.pdf,-1,unknown,1,0,1,0,bright|showers|rain,"Low Growns
Bright mornings and occasional evening showers were reported
in the Low Grown Region throughout the week. The
Department of Meteorology expects rain in the Low Grown
Region in the week ahead.",27.87,28.9,26.7,23.11,23.6,22.5,24.8,25.7,24.1,119.0,23.6,119.0,23.6,21.27,26.7,16.4,197621.2,41435.99,19.11,3.59,99.43,100,99,76.71,83,69,2025-07-15,2025-07-21,41.3,285265.02,26.23,25.7,292100.72,26.26,40.9,269040.44,25.86
SALE_2025_29,2025-07-29,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 29 & 30 July 2025.pdf,0,unknown,1,0,1,0,bright|showers,"Low Growns
The Low Grown Region reported bright mornings and occasional
evening showers throughout the week. Intermittent showers
are expected in the Low Grown Region in the week ahead
according to the Department of Meteorology.",29.16,30.1,27.8,23.04,23.5,22.6,25.33,26.1,24.9,39.8,8.9,39.8,8.9,20.23,22.5,18.3,210043.05,38762.02,24.5,4.63,99.29,100,99,67.43,77,62,2025-07-22,2025-07-28,119.0,197621.2,24.8,41.3,285265.02,26.23,25.7,292100.72,26.26
SALE_2025_30,2025-08-04,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 4 & 5 August 2025.pdf,0,decrease,0,0,0,0,,"Low Grown
regions reported a decrease.",28.99,31.0,25.9,23.54,23.9,23.4,25.77,26.5,24.4,37.6,14.9,37.6,14.9,20.23,22.4,14.5,205831.01,42376.25,24.53,4.88,98.43,99,96,70.86,92,59,2025-07-28,2025-08-03,59.0,185030.32,25.06,107.7,225320.83,24.97,33.1,285405.05,26.46
SALE_2025_31,2025-08-12,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 12 & 13 August 2025.pdf,0,unknown,1,0,1,0,bright|rain,"Low Growns
The Low Grown Region reported bright weather throughout
the week. Rain is expected in the Low Grown Region in the
week ahead according to the Department of Meteorology.",28.87,29.4,28.2,23.39,23.9,23.0,25.56,25.9,25.0,31.9,10.2,31.9,10.2,18.81,23.1,16.1,280095.53,42147.29,26.5,4.23,97.14,99,94,70.14,72,67,2025-08-05,2025-08-11,38.8,210891.62,25.73,39.8,210043.05,25.33,119.0,197621.2,24.8
SALE_2025_32,2025-08-19,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 19 & 20 August 2025.pdf,-1,unknown,1,0,0,0,showers,"Low Grown
Meteorology, scattered showers are expected in the",28.96,29.7,28.0,22.47,22.7,22.1,25.13,25.8,24.4,53.9,11.9,53.9,11.9,20.7,23.9,17.6,257138.07,40379.41,26.15,4.23,99.29,100,97,69.0,75,65,2025-08-12,2025-08-18,31.9,280095.53,25.56,38.8,210891.62,25.73,39.8,210043.05,25.33
SALE_2025_33,2025-08-26,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 26 & 27 August 2025.pdf,0,decrease,0,0,0,0,,"Low Grown
Meteorology. regions reported a decrease.",29.93,30.7,28.7,23.2,23.6,22.6,26.0,26.4,25.4,7.2,2.8,7.2,2.8,18.03,19.8,16.3,283823.86,42428.24,30.74,4.87,98.71,100,97,65.57,74,61,2025-08-19,2025-08-25,53.9,257138.07,25.13,31.9,280095.53,25.56,38.8,210891.62,25.73
SALE_2025_34,2025-09-01,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 1 & 2 September 2025.pdf,0,increase,0,0,0,0,,"Low Grown
regions reported an increase.",29.24,30.7,28.0,22.89,23.5,22.4,25.53,26.3,25.1,52.1,19.1,52.1,19.1,20.36,22.1,17.4,264920.8,40852.88,27.02,4.53,99.0,100,94,69.14,77,59,2025-08-25,2025-08-31,12.6,282603.1,25.93,53.5,259685.36,25.04,28.8,280564.72,25.64
SALE_2025_35,2025-09-09,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 9 & 10 September 2025.pdf,0,unknown,1,0,1,0,sunny|rain,"Low Growns
The Low Grown region reported sunny weather throughout the
week. According to the Department of Meteorology, rain is
expected in the Low Grown region in the week ahead.",29.57,30.2,29.0,23.24,24.0,22.0,25.83,26.3,25.2,21.7,5.5,21.7,5.5,20.91,22.8,17.3,277383.49,41205.49,29.75,4.51,98.86,100,98,66.0,68,60,2025-09-02,2025-09-08,65.6,262271.16,25.37,7.2,283823.86,26.0,53.9,257138.07,25.13
SALE_2025_36,2025-09-16,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 16 & 17 September 2025.pdf,0,unknown,1,0,1,0,bright|rain,"Low Growns
Bright weather was reported in the Low Grown Region
throughout the week. The Department of Meteorology
expects rain in the Low Grown Region in the week ahead.",29.91,30.2,29.4,23.57,24.0,23.1,26.1,26.4,25.7,30.8,8.4,30.8,8.4,18.47,22.1,14.3,274743.82,41015.0,28.58,4.38,97.14,99,95,66.57,70,64,2025-09-09,2025-09-15,21.7,277383.49,25.83,65.6,262271.16,25.37,7.2,283823.86,26.0
SALE_2025_38,2025-09-29,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 29 & 30 September 2025.pdf,-1,maintained,1,0,1,0,bright|showers|rain,"Low Grown regions maintained.
Uva/Udapussellawa Regions
Both regions reported bright weather and intermittent showers
throughout the week. The Department of Meteorology expects
rain in both regions in the week ahead.
Low Growns
Rain was reported in the Low Grown Region throughout the week.
According to the Department of Meteorology, rain is expected in
the Low Grown Region in the week ahead.",28.7,30.0,26.0,22.74,23.3,22.3,24.86,26.0,23.5,94.3,29.4,94.3,29.4,18.64,20.4,17.3,211106.29,39825.82,22.4,4.37,99.43,100,98,72.71,88,64,2025-09-22,2025-09-28,63.5,224968.25,25.3,30.5,274743.82,26.04,31.4,275954.61,25.71
SALE_2025_39,2025-10-07,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 7 & 8 October 2025.pdf,0,decrease,0,0,0,0,,"Low Grown regions reported a
slight decrease.",30.19,31.2,29.0,22.89,24.1,22.0,25.99,26.8,24.8,29.5,12.3,29.5,12.3,15.64,19.7,13.5,261228.53,40311.11,30.0,4.89,97.43,100,94,65.29,76,56,2025-09-30,2025-10-06,92.4,209738.35,25.0,69.4,224968.25,25.07,30.8,274743.82,26.1
SALE_2025_40,2025-10-14,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 14 & 15 October 2025.pdf,0,decrease,0,0,0,0,,"Low Grown regions reported a
decrease.",30.01,31.2,28.5,22.96,23.5,22.8,25.67,26.7,24.9,84.9,41.5,84.9,41.5,11.94,14.1,9.4,252990.88,39828.52,26.76,5.0,97.57,100,92,66.43,77,54,2025-10-07,2025-10-13,29.5,261228.53,25.99,92.4,209738.35,25.0,69.4,224968.25,25.07
SALE_2025_41,2025-10-21,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 21 & 22 October 2025.pdf,0,increase,0,0,0,0,,"Low Grown
ahead. regions reported a slight increase.",29.49,31.8,26.9,22.64,23.1,22.2,24.86,25.4,24.1,112.3,26.7,112.3,26.7,12.33,15.0,10.2,150970.44,34631.21,20.19,4.16,99.57,100,99,71.0,85,55,2025-10-14,2025-10-20,84.9,252990.88,25.67,29.5,261228.53,25.99,92.4,209738.35,25.0
SALE_2025_42,2025-10-28,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 28 & 29 October 2025.pdf,-2,unknown,1,0,0,0,showers|rain,"Low Growns
Rain was reported in the Low Grown Region throughout the
week. The Department of Meteorology expects intermittent
showers in the Low Grown Region in the week ahead.",29.43,30.5,28.0,22.76,23.5,22.0,25.19,26.2,24.3,51.9,20.2,51.9,20.2,18.79,25.3,16.0,194020.74,35662.58,22.97,4.24,98.86,100,96,66.71,76,61,2025-10-21,2025-10-27,112.3,150970.44,24.86,84.9,252990.88,25.67,29.5,261228.53,25.99
SALE_2025_43,2025-11-03,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 3 & 4 November 2025.pdf,0,unknown,1,0,1,0,bright|showers,"Low Growns
The Low Grown Region reported bright weather throughout the
week. The Department of Meteorology expects scattered showers
in the Low Grown Region in the week ahead.",30.91,31.6,30.2,23.3,24.0,22.7,26.44,26.8,26.1,5.4,2.3,5.4,2.3,17.13,25.3,11.0,276075.12,40576.52,31.54,4.76,97.0,100,96,59.14,62,56,2025-10-27,2025-11-02,66.3,163752.61,24.91,138.9,181744.56,25.0,44.6,253956.72,25.81
SALE_2025_44,2025-11-11,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 11 & 12 November 2025.pdf,0,increase,0,0,0,0,,"Low Grown
Meteorology. regions reported an increase.",29.9,31.0,28.8,22.6,23.1,22.0,25.43,26.3,24.7,31.5,12.1,31.5,12.1,16.44,19.6,11.9,238979.12,40365.37,26.29,4.33,97.14,99,92,64.0,72,55,2025-11-04,2025-11-10,4.9,281133.06,26.44,51.9,194020.74,25.19,112.3,150970.44,24.86
SALE_2025_45,2025-11-19,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 19 & 20 November 2025.pdf,0,increase,0,0,0,0,,"Low Grown
regions reported a slight increase.",30.47,31.5,28.2,22.36,23.0,22.1,24.83,25.9,23.9,125.7,30.9,125.7,30.9,10.44,14.8,6.2,184231.28,32689.79,21.21,3.95,99.57,100,99,66.14,76,58,2025-11-12,2025-11-18,32.0,234561.88,25.34,6.3,278504.03,26.39,32.0,212004.75,25.51
SALE_2025_46,2025-11-25,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 25 & 26 November 2025.pdf,0,increase,0,0,0,0,,"Low Grown
regions reported a slight increase.",30.01,31.1,28.2,22.04,22.2,21.7,24.7,25.3,23.9,131.1,33.5,131.1,33.5,10.5,17.3,6.2,196296.88,37761.86,22.35,4.15,99.86,100,99,64.43,76,57,2025-11-18,2025-11-24,97.0,196777.41,25.09,31.5,238979.12,25.43,4.9,281133.06,26.44
SALE_2025_47,2025-12-08,low_grown,Low Grown (Matara / Galle belt),6.25,80.3,Sale of 8 & 9 December 2025.pdf,-1,unknown,1,0,1,0,bright|showers|rain,"Low Growns
The Low Grown Region reported rain throughout the week.
According to the Department of Meteorology, intermittent bright
mornings and evening showers are expected in the Low Grown
Region in the week ahead.",30.47,31.4,28.9,21.73,22.4,21.2,24.97,25.6,24.2,48.9,12.3,48.9,12.3,10.54,12.6,8.4,243269.83,39600.0,25.13,4.44,98.71,100,95,60.43,76,52,2025-12-01,2025-12-07,273.8,101469.52,23.77,131.3,203791.58,24.74,80.0,200330.83,25.19
